promised_line_id,submission_id,submission_date,insured_name,broker_name,broker_contact,coverage_type,effective_date,expiry_date,total_insured_value,limit_requested,deductible,lead_follow,our_line_pct,our_premium,technical_premium,rate_per_million,deviation_from_technical_pct,decision,decision_date,decision_reason,underwriter_name,authority_level,referral_required,decline_reason,ntu_reason,bound_premium,bound_date,renewal_of,fac_reinsurance_purchased,fac_premium,number_of_locations,primary_state,occupancy_class
PL-01423,SUB-2022-1423,2022-05-31,Trafalgar Real Estate,BMS Group,Andrew Patel,Commercial Property,2022-06-22,2023-06-22,15000000,15000000,25000,Lead,50,0,103500,5.7,-18.0,NTU,2022-06-18,Premium too high,James Whitlock,UW,True,,Premium too high,0,,,False,0,7,AZ,Automotive - Manufacturing
PL-01424,SUB-2022-1424,2022-06-19,Sheffield Steel Processing,Gallagher,Rachel Foster,Commercial Property,2022-08-07,2023-08-07,120000000,25000000,82561,Lead,100,588000,552000,4.9,6.0,Referred,2022-07-01,,Claire Hemsworth,Senior UW,False,,,0,,,False,0,8,FL,Warehouse - Cold Storage
PL-01425,SUB-2026-1425,2026-09-08,Olympia Agricultural Co,Aon plc,Sarah Chen,Commercial Property,2026-10-05,2027-10-05,50000000,25000000,33919,Lead,100,0,220000,3.6,-19.0,Expired,2026-09-26,,Simon Button,SVP,True,,,0,,PL-01341,False,0,1,OR,Food Processing
PL-01426,SUB-2022-1426,2021-11-30,Bayside Properties LLC,Aon plc,Sarah Chen,Commercial Property,2022-01-07,2023-01-07,250000000,25000000,257076,Follow,15,0,1075000,3.9,-9.0,NTU,2021-12-11,Premium too high,Simon Button,SVP,False,,Premium too high,0,,PL-01291,False,0,13,MI,Hospitality - Hotel
PL-01427,SUB-2021-1427,2020-12-17,Imperial Tech Solutions,Aon plc,Sarah Chen,Commercial Property,2021-01-18,2022-01-18,25000000,25000000,47017,Follow,25,0,292500,9.9,-15.0,Expired,2020-12-26,,James Whitlock,UW,False,,,0,,,False,0,4,WI,Retail - Shopping Centre
PL-01428,SUB-2024-1428,2024-06-06,Xenon Technology Inc,Miller Insurance,Charlotte Webb,Commercial Property,2024-07-11,2025-07-11,50000000,25000000,33273,Lead,20,340000,370000,6.8,-8.0,Bound,2024-06-23,,Simon Button,SVP,False,,,340000,2024-06-23,,False,0,4,WA,Technology - Office Campus
PL-01429,SUB-2024-1429,2024-04-16,Keystone Office Holdings,BMS Group,Andrew Patel,Commercial Property,2024-07-01,2025-07-01,15000000,15000000,25000,Lead,20,76500,78000,5.1,-2.0,Bound,2024-04-26,,Simon Button,SVP,False,,,76500,2024-04-26,PL-01035,False,0,7,MN,Technology - Data Centre
PL-01430,SUB-2021-1430,2021-11-10,Lancaster Manufacturing PLC,Gallagher,Rachel Foster,Commercial Property,2021-12-15,2022-12-15,100000000,25000000,109221,Follow,100,600000,630000,6.0,-4.0,Bound,2021-11-17,,Claire Hemsworth,Senior UW,False,,,600000,2021-11-17,,False,0,7,MN,Real Estate - Residential Portfolio
PL-01431,SUB-2026-1431,2026-06-13,Vanguard Logistics Corp,Aon plc,Sarah Chen,Commercial Property,2026-08-07,2027-08-07,85000000,25000000,140161,Follow,25,331500,314500,3.9,5.0,Bound,2026-07-08,,Robert Tanner,Senior UW,False,,,331500,2026-07-08,,False,0,26,PA,Technology - Data Centre
PL-01432,SUB-2022-1432,2022-02-12,Brunswick Industrial Corp,Gallagher,Rachel Foster,Commercial Property,2022-03-19,2023-03-19,65000000,25000000,80984,Lead,100,0,331500,5.3,3.0,NTU,2022-02-23,Coverage terms not acceptable,Priya Nair,UW,True,,Coverage terms not acceptable,0,,PL-01027,False,0,33,WA,Agricultural - Storage
PL-01433,SUB-2022-1433,2022-01-01,Imperial Tech Solutions,Miller Insurance,Charlotte Webb,Commercial Property,2022-01-30,2023-01-30,100000000,25000000,162741,Follow,20,400000,400000,4.0,-1.0,Bound,2022-01-25,,Simon Button,SVP,False,,,400000,2022-01-25,PL-01338,False,0,21,MO,Healthcare - Hospital
PL-01434,SUB-2021-1434,2021-02-24,Oxford Science Properties,Miller Insurance,Charlotte Webb,Commercial Property,2021-05-10,2022-05-10,150000000,25000000,161316,Lead,20,1260000,1155000,8.4,9.0,Bound,2021-03-02,,James Whitlock,UW,True,,,1260000,2021-03-02,,False,148285,35,NJ,Energy - Renewable
PL-01435,SUB-2026-1435,2026-04-04,Meridian Healthcare Properties,Willis Towers Watson,David Armstrong,Commercial Property,2026-07-03,2027-07-03,120000000,25000000,162997,Follow,15,0,852000,5.9,-17.0,Declined,2026-04-28,Single location concentration risk exceeds net retention,Priya Nair,UW,True,Single location concentration risk exceeds net retention,,0,,,False,0,25,VA,Office - Class A
PL-01436,SUB-2024-1436,2024-01-10,Portland Warehousing Inc,Marsh McLennan,James Whitfield,Commercial Property,2024-03-11,2025-03-11,50000000,25000000,27111,Lead,50,460000,445000,9.2,3.0,Bound,2024-01-14,,Priya Nair,UW,False,,,460000,2024-01-14,,False,0,10,MI,Food Processing
PL-01437,SUB-2025-1437,2025-06-12,Trident Marine Processing,Ed Broking,Laura Simpson,Commercial Property,2025-08-15,2026-08-15,50000000,25000000,74593,Lead,50,0,330000,7.3,10.0,Expired,2025-06-16,,Simon Button,SVP,False,,,0,,,False,0,2,NJ,Real Estate - Mixed Use
PL-01438,SUB-2025-1438,2025-07-04,Kensington Real Estate Trust,Aon plc,Sarah Chen,Commercial Property,2025-09-27,2026-09-27,10000000,10000000,25000,Follow,15,53000,56000,5.3,-6.0,Bound,2025-07-20,,Robert Tanner,Senior UW,False,,,53000,2025-07-20,PL-01162,False,0,9,OH,Technology - Data Centre
PL-01439,SUB-2024-1439,2024-07-17,Excalibur Property Trust,Ed Broking,Laura Simpson,Commercial Property,2024-10-08,2025-10-08,150000000,25000000,257577,Lead,50,525000,525000,3.5,0.0,Bound,2024-08-05,,Priya Nair,UW,True,,,525000,2024-08-05,,True,75389,32,NY,Agricultural - Processing
PL-01440,SUB-2023-1440,2023-06-14,Oxford Science Properties,Aon plc,Sarah Chen,Commercial Property,2023-07-15,2024-07-14,10000000,10000000,25000,Lead,15,110000,120000,11.0,-8.0,Bound,2023-07-09,,James Whitlock,UW,False,,,110000,2023-07-09,,False,0,5,NC,Warehouse - Cold Storage
PL-01441,SUB-2024-1441,2024-02-28,Imperial Tech Solutions,Ed Broking,Laura Simpson,Commercial Property,2024-05-13,2025-05-13,40000000,25000000,38801,Lead,20,0,348000,7.7,-11.0,Declined,2024-03-23,Single location concentration risk exceeds net retention,James Whitlock,UW,False,Single location concentration risk exceeds net retention,,0,,PL-01263,False,0,2,PA,Healthcare - Clinic
PL-01442,SUB-2026-1442,2026-02-04,Inverness Energy Group,BMS Group,Andrew Patel,Commercial Property,2026-03-30,2027-03-30,75000000,25000000,97430,Follow,20,517499,600000,6.9,-14.0,Bound,2026-02-27,,Claire Hemsworth,Senior UW,False,,,517499,2026-02-27,,False,0,12,AL,Real Estate - Mixed Use
PL-01443,SUB-2025-1443,2025-09-08,Highland Hospitality Group,BMS Group,Andrew Patel,Commercial Property,2025-11-19,2026-11-19,25000000,25000000,44756,Lead,50,247500,240000,9.9,3.0,Bound,2025-09-21,,Claire Hemsworth,Senior UW,False,,,247500,2025-09-21,,False,0,3,IL,Education - University
PL-01444,SUB-2021-1444,2021-03-04,Ironclad Manufacturing LLC,Howden Group,Michael Cross,Commercial Property,2021-04-24,2022-04-24,25000000,25000000,29905,Follow,20,100000,120000,4.0,-16.0,Bound,2021-03-16,,Claire Hemsworth,Senior UW,True,,,100000,2021-03-16,,False,0,7,MO,Real Estate - Residential Portfolio
PL-01445,SUB-2021-1445,2021-04-01,Eastwood Retail Holdings,Lockton Companies,Emily Hartwell,Commercial Property,2021-06-22,2022-06-22,30000000,25000000,25000,Lead,25,225000,264000,7.5,-15.0,Bound,2021-04-04,,Claire Hemsworth,Senior UW,False,,,225000,2021-04-04,,False,0,5,FL,Office - Class A
PL-01446,SUB-2026-1446,2026-07-08,Imperial Tech Solutions,McGill and Partners,Thomas Keane,Commercial Property,2026-08-12,2027-08-12,50000000,25000000,62233,Lead,50,0,235000,4.6,-3.0,NTU,2026-07-27,Premium too high,Robert Tanner,Senior UW,False,,Premium too high,0,,,False,0,3,CA,Real Estate - Residential Portfolio
PL-01447,SUB-2022-1447,2022-07-12,Omega Tech Campus LLC,Gallagher,Rachel Foster,Commercial Property,2022-08-14,2023-08-14,120000000,25000000,98539,Lead,20,528000,564000,4.4,-7.0,Referred,2022-07-20,,James Whitlock,UW,True,,,0,,,False,0,48,AZ,Healthcare - Hospital
PL-01448,SUB-2024-1448,2024-01-05,Highland Hospitality Group,Miller Insurance,Charlotte Webb,Commercial Property,2024-02-12,2025-02-11,40000000,25000000,48513,Lead,25,260000,260000,6.5,0.0,Bound,2024-01-19,,James Whitlock,UW,False,,,260000,2024-01-19,PL-01495,False,0,9,NY,Pharmaceutical - Manufacturing
PL-01449,SUB-2026-1449,2026-11-11,Eastwood Retail Holdings,Marsh McLennan,James Whitfield,Commercial Property,2026-12-31,2027-12-31,30000000,25000000,32481,Lead,25,336000,333000,11.2,1.0,Bound,2026-11-28,,Claire Hemsworth,Senior UW,False,,,336000,2026-11-28,,False,0,6,WA,Energy - Renewable
PL-01450,SUB-2021-1450,2021-09-04,Eclipse Energy Holdings,Howden Group,Michael Cross,Commercial Property,2021-11-25,2022-11-25,40000000,25000000,64216,Lead,20,352000,400000,8.8,-12.0,Bound,2021-09-22,,Claire Hemsworth,Senior UW,False,,,352000,2021-09-22,,False,0,7,SC,Education - University
PL-01451,SUB-2024-1451,2024-06-14,Metro Commercial Partners,Willis Towers Watson,David Armstrong,Commercial Property,2024-08-31,2025-08-31,50000000,25000000,82148,Lead,20,0,470000,9.0,-4.0,Declined,2024-07-09,Outside appetite - territory concentration in Tier 1 wind zones,Robert Tanner,Senior UW,False,Outside appetite - territory concentration in Tier 1 wind zones,,0,,,False,0,10,MA,Manufacturing - Light
PL-01452,SUB-2026-1452,2026-09-11,Ridgeway Office Parks,Marsh McLennan,James Whitfield,Commercial Property,2026-10-17,2027-10-17,40000000,25000000,61145,Lead,20,112000,132000,2.8,-15.0,Bound,2026-10-03,,Priya Nair,UW,False,,,112000,2026-10-03,,False,0,10,VA,Real Estate - Mixed Use
PL-01453,SUB-2023-1453,2022-11-07,Ridgeway Office Parks,Howden Group,Michael Cross,Commercial Property,2023-01-16,2024-01-16,150000000,25000000,79665,Lead,15,0,660000,4.0,-8.0,NTU,2022-11-22,Insured did not proceed,Claire Hemsworth,Senior UW,False,,Insured did not proceed,0,,,False,0,19,NJ,Agricultural - Processing
PL-01454,SUB-2023-1454,2023-10-24,Dominion Storage Partners,Aon plc,Sarah Chen,Commercial Property,2023-12-02,2024-12-01,200000000,25000000,387409,Lead,15,600000,600000,3.0,-1.0,Bound,2023-10-29,,Priya Nair,UW,True,,,600000,2023-10-29,PL-01367,True,106401,11,AL,Warehouse - Distribution
PL-01455,SUB-2022-1455,2022-04-04,Inverness Energy Group,Miller Insurance,Charlotte Webb,Commercial Property,2022-06-18,2023-06-18,25000000,25000000,35003,Lead,50,122500,130000,4.9,-5.0,Bound,2022-04-13,,Simon Button,SVP,False,,,122500,2022-04-13,,False,0,5,PA,Pharmaceutical - Manufacturing
PL-01456,SUB-2026-1456,2026-01-21,Canterbury Hotels PLC,Willis Towers Watson,David Armstrong,Commercial Property,2026-02-20,2027-02-20,85000000,25000000,102282,Lead,20,858500,943500,10.1,-9.0,Bound,2026-01-24,,Simon Button,SVP,False,,,858500,2026-01-24,,False,0,29,GA,Warehouse - Distribution
PL-01457,SUB-2026-1457,2026-02-07,Zephyr Logistics Holdings,McGill and Partners,Thomas Keane,Commercial Property,2026-04-13,2027-04-13,75000000,25000000,143173,Follow,100,240000,225000,3.2,8.0,Bound,2026-03-01,,James Whitlock,UW,True,,,240000,2026-03-01,PL-01258,False,0,4,NY,Manufacturing - Light
PL-01458,SUB-2022-1458,2022-09-04,Excalibur Property Trust,Howden Group,Michael Cross,Commercial Property,2022-11-27,2023-11-27,250000000,25000000,454211,Lead,100,0,725000,2.5,-15.0,NTU,2022-09-22,Premium too high,Priya Nair,UW,True,,Premium too high,0,,,False,0,36,IL,Technology - Office Campus
PL-01459,SUB-2024-1459,2023-12-21,Trafalgar Real Estate,McGill and Partners,Thomas Keane,Commercial Property,2024-02-25,2025-02-24,10000000,10000000,25000,Lead,15,78000,72000,7.8,9.0,Bound,2024-01-06,,Claire Hemsworth,Senior UW,False,,,78000,2024-01-06,,False,0,3,NJ,Manufacturing - Heavy
PL-01460,SUB-2025-1460,2025-11-12,Harbor Point Industries,BMS Group,Andrew Patel,Commercial Property,2025-12-08,2026-12-08,120000000,25000000,69822,Lead,100,0,1176000,8.3,-15.0,Declined,2025-11-21,Rate inadequacy - broker target below minimum technical rate,Robert Tanner,Senior UW,False,Rate inadequacy - broker target below minimum technical rate,,0,,,False,0,32,NJ,Office - Class B
PL-01461,SUB-2026-1461,2025-11-27,United Pharma Holdings,Miller Insurance,Charlotte Webb,Commercial Property,2026-02-18,2027-02-18,65000000,25000000,114969,Lead,100,747500,773500,11.5,-3.0,Bound,2025-12-03,,Priya Nair,UW,True,,,747500,2025-12-03,,False,0,23,TX,Food Processing
PL-01462,SUB-2023-1462,2023-04-30,Atlas Commercial Properties,Howden Group,Michael Cross,Commercial Property,2023-05-20,2024-05-19,200000000,25000000,330054,Lead,20,1580000,1580000,7.9,-0.0,Bound,2023-05-19,,Claire Hemsworth,Senior UW,True,,,1580000,2023-05-19,,False,236701,18,WI,Pharmaceutical - R&D
PL-01463,SUB-2022-1463,2022-01-09,Metro Commercial Partners,Gallagher,Rachel Foster,Commercial Property,2022-03-11,2023-03-11,15000000,15000000,25000,Follow,20,97500,90000,6.5,8.0,Bound,2022-01-16,,Simon Button,SVP,False,,,97500,2022-01-16,,False,0,7,LA,Real Estate - Residential Portfolio
PL-01464,SUB-2022-1464,2022-04-28,Ironclad Manufacturing LLC,Ed Broking,Laura Simpson,Commercial Property,2022-06-14,2023-06-14,85000000,25000000,144698,Lead,25,484499,476000,5.7,2.0,Bound,2022-05-02,,Simon Button,SVP,False,,,484499,2022-05-02,,False,0,29,SC,Retail - Standalone
PL-01465,SUB-2025-1465,2025-05-22,Jasper Distribution LLC,BMS Group,Andrew Patel,Commercial Property,2025-06-22,2026-06-22,30000000,25000000,53355,Lead,20,147000,144000,4.9,3.0,Bound,2025-05-25,,James Whitlock,UW,False,,,147000,2025-05-25,,False,0,3,WA,Manufacturing - Light
PL-01466,SUB-2025-1466,2024-12-09,Keystone Office Holdings,Willis Towers Watson,David Armstrong,Commercial Property,2025-01-10,2026-01-10,50000000,25000000,63448,Follow,20,545000,555000,10.9,-2.0,Bound,2024-12-23,,Simon Button,SVP,False,,,545000,2024-12-23,,False,0,5,AZ,Food Processing
PL-01467,SUB-2025-1467,2025-09-01,Lancaster Manufacturing PLC,Howden Group,Michael Cross,Commercial Property,2025-11-14,2026-11-14,150000000,25000000,190501,Follow,50,0,1530000,10.0,-2.0,NTU,2025-09-06,Broker placed elsewhere,James Whitlock,UW,True,,Broker placed elsewhere,0,,,False,0,28,CA,Healthcare - Clinic
PL-01468,SUB-2026-1468,2026-03-14,Timber Creek Manufacturing,Miller Insurance,Charlotte Webb,Commercial Property,2026-05-11,2027-05-11,15000000,15000000,25000,Lead,50,0,103500,5.7,-18.0,NTU,2026-03-21,Insured did not proceed,James Whitlock,UW,True,,Insured did not proceed,0,,,False,0,5,WI,Real Estate - Mixed Use
PL-01469,SUB-2026-1469,2026-01-26,Liberty Food Services Inc,Ed Broking,Laura Simpson,Commercial Property,2026-03-19,2027-03-19,75000000,25000000,103376,Follow,100,0,555000,6.8,-8.0,Declined,2026-02-09,Poor loss history - 5-year loss ratio exceeds 60%,Simon Button,SVP,False,Poor loss history - 5-year loss ratio exceeds 60%,,0,,PL-01338,False,0,7,TX,Manufacturing - Light
PL-01470,SUB-2026-1470,2025-11-25,Kingsway Distribution Ltd,Willis Towers Watson,David Armstrong,Commercial Property,2026-01-17,2027-01-17,50000000,25000000,40830,Lead,15,0,275000,5.6,2.0,Declined,2025-12-08,Rate inadequacy - broker target below minimum technical rate,Claire Hemsworth,Senior UW,False,Rate inadequacy - broker target below minimum technical rate,,0,,PL-01344,False,0,5,CA,Retail - Standalone
PL-01471,SUB-2025-1471,2025-04-27,Newport Industrial Corp,McGill and Partners,Thomas Keane,Commercial Property,2025-07-18,2026-07-18,15000000,15000000,25000,Follow,25,58500,61500,3.9,-6.0,Bound,2025-05-09,,James Whitlock,UW,False,,,58500,2025-05-09,,False,0,1,WA,Retail - Shopping Centre
PL-01472,SUB-2023-1472,2023-01-18,Albion Commercial Group,Howden Group,Michael Cross,Commercial Property,2023-02-10,2024-02-10,25000000,25000000,30541,Lead,50,260000,257500,10.4,1.0,Bound,2023-01-27,,Simon Button,SVP,False,,,260000,2023-01-27,,False,0,2,FL,Office - Class A
PL-01473,SUB-2022-1473,2022-07-03,Warwick Automotive Parts,Lockton Companies,Emily Hartwell,Commercial Property,2022-09-17,2023-09-17,20000000,20000000,25000,Follow,15,108000,130000,5.4,-17.0,Bound,2022-07-21,,Simon Button,SVP,True,,,108000,2022-07-21,PL-01150,False,0,8,TN,Automotive - Manufacturing
PL-01474,SUB-2026-1474,2026-04-25,Albion Commercial Group,Marsh McLennan,James Whitfield,Commercial Property,2026-07-24,2027-07-24,200000000,25000000,111105,Lead,20,1220000,1320000,6.1,-8.0,Bound,2026-05-07,,Robert Tanner,Senior UW,True,,,1220000,2026-05-07,,True,236104,46,SC,Manufacturing - Heavy
PL-01475,SUB-2025-1475,2025-06-17,Norfolk Agricultural Holdings,Lockton Companies,Emily Hartwell,Commercial Property,2025-09-05,2026-09-05,85000000,25000000,121893,Lead,20,0,663000,6.9,-12.0,Declined,2025-06-23,Construction quality concerns - predominantly frame/wood construction,Simon Button,SVP,False,Construction quality concerns - predominantly frame/wood construction,,0,,,False,0,21,CO,Retail - Shopping Centre
PL-01476,SUB-2024-1476,2024-08-03,Central Valley Foods Inc,Willis Towers Watson,David Armstrong,Commercial Property,2024-10-21,2025-10-21,40000000,25000000,72990,Lead,20,163999,188000,4.1,-13.0,Referred,2024-08-10,,Robert Tanner,Senior UW,False,,,0,,,False,0,8,MN,Hospitality - Hotel
PL-01477,SUB-2022-1477,2022-10-27,Vista Energy Storage LLC,Miller Insurance,Charlotte Webb,Commercial Property,2022-12-11,2023-12-11,120000000,25000000,78162,Lead,20,0,396000,3.1,-6.0,NTU,2022-11-04,Coverage terms not acceptable,Claire Hemsworth,Senior UW,False,,Coverage terms not acceptable,0,,,False,0,48,VA,Hospitality - Hotel
PL-01478,SUB-2026-1478,2026-08-01,Atlas Commercial Properties,BMS Group,Andrew Patel,Commercial Property,2026-08-25,2027-08-25,40000000,25000000,40264,Lead,15,180000,168000,4.5,6.0,Bound,2026-08-06,,Simon Button,SVP,False,,,180000,2026-08-06,PL-01287,False,0,3,NC,Technology - Office Campus
PL-01479,SUB-2022-1479,2022-06-19,Coastal Hospitality Group,Miller Insurance,Charlotte Webb,Commercial Property,2022-09-12,2023-09-12,150000000,25000000,225634,Lead,20,1425000,1470000,9.5,-3.0,Bound,2022-07-11,,Robert Tanner,Senior UW,False,,,1425000,2022-07-11,,True,250196,3,MA,Automotive - Dealership
PL-01480,SUB-2023-1480,2023-02-15,Newport Industrial Corp,Ed Broking,Laura Simpson,Commercial Property,2023-04-22,2024-04-21,75000000,25000000,119439,Follow,15,255000,307500,3.4,-16.0,Bound,2023-02-23,,James Whitlock,UW,True,,,255000,2023-02-23,,False,0,7,TX,Energy - Renewable
PL-01481,SUB-2021-1481,2020-12-07,Metro Commercial Partners,Willis Towers Watson,David Armstrong,Commercial Property,2021-01-27,2022-01-27,200000000,25000000,202396,Follow,50,1240000,1340000,6.2,-8.0,Bound,2020-12-25,,Robert Tanner,Senior UW,True,,,1240000,2020-12-25,PL-01190,True,175461,13,NY,Office - Class A
PL-01482,SUB-2026-1482,2025-11-29,Frontier Agricultural Services,Willis Towers Watson,David Armstrong,Commercial Property,2026-02-23,2027-02-23,20000000,20000000,38312,Follow,50,0,128000,5.9,-8.0,Declined,2025-12-23,Incomplete submission - insufficient information to rate,James Whitlock,UW,False,Incomplete submission - insufficient information to rate,,0,,,False,0,7,GA,Automotive - Dealership
PL-01483,SUB-2021-1483,2021-04-23,Sheffield Steel Processing,Aon plc,Sarah Chen,Commercial Property,2021-06-01,2022-06-01,150000000,25000000,88007,Follow,25,915000,990000,6.1,-8.0,Bound,2021-05-14,,Simon Button,SVP,False,,,915000,2021-05-14,,True,155622,11,WA,Technology - Data Centre
PL-01484,SUB-2023-1484,2023-01-22,Meridian Healthcare Properties,Gallagher,Rachel Foster,Commercial Property,2023-04-21,2024-04-20,85000000,25000000,143013,Follow,25,731000,782000,8.6,-7.0,Bound,2023-02-13,,Robert Tanner,Senior UW,False,,,731000,2023-02-13,,False,0,10,WI,Warehouse - Distribution
PL-01485,SUB-2022-1485,2022-03-07,Brunswick Industrial Corp,Lockton Companies,Emily Hartwell,Commercial Property,2022-06-01,2023-06-01,40000000,25000000,37035,Lead,15,384000,376000,9.6,2.0,Bound,2022-03-27,,Robert Tanner,Senior UW,False,,,384000,2022-03-27,,False,0,7,IN,Retail - Standalone
PL-01486,SUB-2024-1486,2024-03-16,Sheffield Steel Processing,Gallagher,Rachel Foster,Commercial Property,2024-05-29,2025-05-29,75000000,25000000,49924,Lead,25,397500,375000,5.3,5.0,Bound,2024-04-04,,Claire Hemsworth,Senior UW,False,,,397500,2024-04-04,PL-01259,False,0,38,AZ,Retail - Shopping Centre
PL-01487,SUB-2024-1487,2024-08-31,Uptown Retail Partners,Aon plc,Sarah Chen,Commercial Property,2024-10-20,2025-10-20,65000000,25000000,87645,Follow,15,0,513500,6.3,-20.0,Expired,2024-09-21,,Simon Button,SVP,True,,,0,,PL-01153,False,0,20,NY,Real Estate - Mixed Use
PL-01488,SUB-2023-1488,2022-12-24,Keystone Office Holdings,Ed Broking,Laura Simpson,Commercial Property,2023-02-28,2024-02-28,120000000,25000000,77637,Lead,20,396000,420000,3.3,-5.0,Referred,2023-01-10,,Claire Hemsworth,Senior UW,False,,,0,,PL-01031,False,0,16,WI,Healthcare - Hospital
